Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
697d9098-e677-4cff-b11d-a320a999f46d,41dcbe85-39f9-4775-9c6b-b3663492aa99,55.86,2024-01-09 22:06:47,PayPal,toys & games,3,51,Daleburgh,mobile,92.17.253.112,"250 Samantha Rapid Apt. 889
Jaclynburgh, MA 87104","250 Samantha Rapid Apt. 889
Jaclynburgh, MA 87104",0,357,22
55a8127a-c089-4b1d-ae65-1347080b0e91,77f0b4f5-8f07-44de-92e7-2343bb8a27a6,86.72,2024-03-21 22:49:44,bank transfer,electronics,3,33,East Dylanmouth,tablet,78.21.225.156,"Unit 7522 Box 8756
DPO AE 17440","Unit 7522 Box 8756
DPO AE 17440",0,255,22
0bba48a5-8d04-4f5b-ad5c-547c6c2a2ac7,a75100f8-ce96-4eaa-9e83-037ead557ca6,465.8,2024-01-31 22:53:05,PayPal,home & garden,4,51,Samanthafurt,desktop,134.114.243.169,"797 Wright Lane Apt. 289
South Jessicaside, NY 05062","797 Wright Lane Apt. 289
South Jessicaside, NY 05062",0,326,22
e8b7d516-f491-4f8c-82d8-10953ed1faea,84481d5c-9286-42c3-9754-18fedf7d5534,58.11,2024-04-02 11:54:04,PayPal,home & garden,3,35,East Douglas,desktop,219.189.88.227,"20630 Richard Street
Nortonhaven, CA 75982","20630 Richard Street
Nortonhaven, CA 75982",0,142,11
7c5be0a9-e3d0-4db7-8338-c1c614ee4925,593b4206-d08b-4f54-bf4a-16e8ff8f0da8,29.12,2024-01-30 08:42:48,bank transfer,clothing,2,18,North Brianmouth,mobile,42.39.81.175,"USNV Gonzales
FPO AP 71807","USNV Gonzales
FPO AP 71807",0,356,8
d5ff2b90-7fe9-4fd2-91bc-f7cfd732082e,273bf653-9044-4afa-8da3-e339f3b78be4,20.14,2024-02-09 17:07:36,bank transfer,electronics,2,25,Marilynburgh,mobile,147.16.197.52,"0178 Terry Junction
Spencermouth, CT 85727","432 Hood Neck Apt. 362
Melvintown, MN 84152",0,226,17
1e62b89c-c6cb-4fec-8059-8b8a26800e2e,c474777e-748a-4119-83f0-40e73d5115ff,1271.9499999999998,2024-01-20 02:28:40,PayPal,clothing,5,36,New Justin,desktop,123.93.180.234,"9363 Brown Tunnel
Barbaratown, OR 90035","9363 Brown Tunnel
Barbaratown, OR 90035",1,293,2
f2d79abb-a611-41e5-8f1e-024a254ee58c,0ddf1a19-5a66-4905-92f7-24574e0eb3b1,458.65,2024-03-31 07:38:35,debit card,health & beauty,2,36,East Amandafort,tablet,176.30.151.60,"7041 Matthews Gateway
Robertshaven, VA 01985","7041 Matthews Gateway
Robertshaven, VA 01985",0,202,7
673abeae-4efb-4f7f-a1e9-8a478c193b90,ec20f116-ca0b-4c04-8702-e42956f3b779,187.83,2024-03-28 11:29:53,debit card,toys & games,4,37,New Dennisburgh,mobile,213.113.133.122,"15249 Rebecca Island
Lake Charlesstad, FM 16944","15249 Rebecca Island
Lake Charlesstad, FM 16944",0,47,11
ff19846f-bad0-4dca-b0f2-418986701144,e6efc269-713b-4b08-a9cd-a5e199da97ce,194.24,2024-03-28 06:19:24,bank transfer,home & garden,4,22,Ebonyville,desktop,147.101.133.31,"60704 Hoover Parkway Apt. 625
Amandastad, VI 69501","60704 Hoover Parkway Apt. 625
Amandastad, VI 69501",1,107,6
d38e3fcf-67b8-4489-8209-9d41d6b338ba,b149dec7-aa59-4b0b-8cb7-fd8616eb6f39,42.42,2024-02-04 12:35:41,credit card,clothing,5,42,Lake Abigailshire,tablet,44.92.114.97,"512 Michael Branch
New Mark, PW 59077","512 Michael Branch
New Mark, PW 59077",0,155,12
c468711c-8e6e-48f6-a967-37dace007bb4,0c134454-807f-48f0-b1c2-de93b064482f,346.7,2024-02-07 15:20:24,bank transfer,home & garden,4,37,New Alexisberg,tablet,32.178.181.241,"65198 Matthew Trail Apt. 639
West Jeffrey, SC 60495","65198 Matthew Trail Apt. 639
West Jeffrey, SC 60495",0,149,15
771b3c45-8b23-4636-acc7-3b7abb763a68,df9aaafa-4715-42a8-bbca-fa10252be1dc,53.02,2024-01-01 22:02:21,PayPal,home & garden,5,22,Davisbury,tablet,154.159.118.53,"76058 Shirley Land Apt. 896
South Christyville, DE 53511","76058 Shirley Land Apt. 896
South Christyville, DE 53511",0,264,22
77d6f8bc-a619-48b0-9b67-4db4f5906e5a,a8c7b3d6-6db3-442e-9b3f-7993f4c539e9,180.18,2024-01-11 07:25:40,bank transfer,electronics,1,30,South Mark,tablet,170.107.99.75,"USCGC Johnson
FPO AE 08055","416 Tamara Freeway Suite 748
Phillipshaven, MD 43642",0,170,7
dd49acdc-fae3-46c5-825d-5ce1962a1fd2,9ab94753-c937-4412-a84f-55336a73c73f,88.87,2024-03-29 03:43:34,debit card,electronics,3,18,Hilltown,desktop,158.35.120.233,"4413 Jennifer Prairie
Goodmanport, VI 29283","4413 Jennifer Prairie
Goodmanport, VI 29283",0,73,3
5fa2c322-8572-409d-803c-e5602e9a267f,ca3aae09-2b37-4d6d-896c-d8252d28904b,324.54,2024-01-12 04:43:18,PayPal,clothing,3,27,Donaldville,desktop,60.186.136.100,"0840 Cynthia Mountains Apt. 222
South Daniel, NM 32238","0840 Cynthia Mountains Apt. 222
South Daniel, NM 32238",0,133,4
69603e0c-49b7-468b-917b-01feb2bd1367,65507e4a-5835-420e-83b4-efe1fa77538b,496.0,2024-01-23 02:24:35,debit card,toys & games,5,32,Hessside,desktop,32.68.199.47,"40905 Ford Center Suite 063
Codyhaven, MA 85898","40905 Ford Center Suite 063
Codyhaven, MA 85898",0,143,2
7a450f12-aa28-412b-8c4b-3d09a50dcbb5,313d61d2-5827-418b-ae8d-075c859c4128,250.31,2024-03-18 13:45:26,PayPal,toys & games,2,37,Scottburgh,tablet,174.239.31.174,"325 White Unions Apt. 977
East Marcus, GA 37881","325 White Unions Apt. 977
East Marcus, GA 37881",0,91,13
05424ac2-ae03-43da-a50c-5c5e9794cbbb,f1de1878-2d81-4c25-8c87-7acd68d09445,114.09,2024-04-05 08:43:54,credit card,clothing,4,14,South Nicholasfurt,desktop,73.205.122.200,"8888 Ariana Valley
Smithmouth, MS 25736","8888 Ariana Valley
Smithmouth, MS 25736",0,3,8
e766aaaa-be34-4ebc-a2bf-91da22d3b4a2,4735ff01-dc65-4aa8-8b9e-5463d8fc6d3e,34.85,2024-02-21 20:07:02,debit card,electronics,1,37,Cookland,mobile,137.20.227.57,"9142 Mitchell Isle Suite 743
South Colleenview, GA 65620","9142 Mitchell Isle Suite 743
South Colleenview, GA 65620",0,72,20
d4cb329f-602d-4941-afad-76d82036299b,b6d2f1e9-a2d3-45d1-a82f-aa703f9fa018,178.36,2024-02-14 12:08:08,credit card,electronics,2,29,Taylorview,tablet,215.193.188.5,"3287 Burns Causeway
Port Christinafurt, VA 05988","3287 Burns Causeway
Port Christinafurt, VA 05988",0,356,12
5d1cfd58-2ab6-40e3-8271-8c006c486899,4d42c80c-0954-43a5-8919-80ce23f37973,507.02,2024-02-08 06:16:12,debit card,electronics,1,25,Jamesland,desktop,206.49.44.213,"2623 Long Curve Apt. 699
Lake Jessicafort, MI 25709","2623 Long Curve Apt. 699
Lake Jessicafort, MI 25709",0,320,6
3a17b99f-83e4-4071-920a-c438ebdbf832,06962302-33e8-4c69-948a-b47625332e15,78.43,2024-01-04 19:04:07,credit card,toys & games,5,23,Port Zachary,tablet,207.88.251.174,"25208 Doyle Hollow Suite 540
Erikmouth, VT 72533","25208 Doyle Hollow Suite 540
Erikmouth, VT 72533",0,167,19
cd0b065f-6e1c-4c34-a6b2-9e85df217132,4a199d20-f36a-4719-9d65-f925e527ab33,415.35,2024-01-21 13:35:01,credit card,toys & games,2,20,Johnnyborough,tablet,215.202.42.102,"1907 Hector Knoll Apt. 025
North Lauren, KS 45878","1907 Hector Knoll Apt. 025
North Lauren, KS 45878",0,182,13
40692191-3478-480e-a4a1-f96bd9f28461,9425306e-baa9-417c-9175-df1d3dcc2f2d,399.52,2024-03-04 16:46:10,PayPal,electronics,3,50,South Teresahaven,mobile,162.217.21.138,"1952 Amanda Valley
Madelineberg, AR 47057","1952 Amanda Valley
Madelineberg, AR 47057",0,353,16
47c7a7ce-2b70-4b4a-b67a-69ec91adf9dc,14f961b9-1623-4769-9804-c7cfeb9e49d4,77.72,2024-02-22 08:06:36,debit card,toys & games,4,41,Lake Caleb,mobile,125.72.90.111,"3423 Autumn Orchard Apt. 615
Montgomerychester, SC 16900","3423 Autumn Orchard Apt. 615
Montgomerychester, SC 16900",0,274,8
1234d825-0d7d-42a8-a2ee-8afc0308e54d,6f387f1b-0554-4bd4-9a2f-cae5db145a37,119.95,2024-03-05 02:09:19,PayPal,toys & games,1,34,Feliciaton,desktop,5.49.67.245,"USS Luna
FPO AP 85247","USS Luna
FPO AP 85247",0,315,2
d9fdb7fc-2977-4af2-ac5a-66a786f985bd,351dfae6-97fb-4aec-ad36-6204d448385e,166.87,2024-02-12 12:57:36,debit card,health & beauty,3,35,Jasonview,mobile,187.212.112.29,"4050 David Drive
Erictown, RI 38869","4050 David Drive
Erictown, RI 38869",0,110,12
5f3bff77-f469-4b77-b00b-2fc557d9c38e,4d27fd8c-af94-4c53-a298-8efe649e5882,184.46,2024-03-04 21:09:27,debit card,electronics,5,49,Port Richard,mobile,158.203.237.190,"032 Carolyn Springs Apt. 777
Kimfort, MN 14298","032 Carolyn Springs Apt. 777
Kimfort, MN 14298",0,35,21
0155339a-9acf-4053-b543-be9bf4d330e0,63cdddeb-019f-4423-b013-83ee3d9be9a4,85.96,2024-02-08 19:56:52,bank transfer,toys & games,5,28,Mcneilton,desktop,221.125.153.59,"382 Francisco Meadows
South Yolandamouth, AL 29703","382 Francisco Meadows
South Yolandamouth, AL 29703",0,236,19
19dad256-101c-43f8-a69e-91681861eebc,a34fe8b8-fd16-4a86-b5f2-1bb0f49a6729,348.66,2024-01-17 22:15:14,bank transfer,home & garden,3,45,Jacksonport,desktop,133.80.39.130,"4251 Reid Burg
West Jenniferton, UT 67845","4251 Reid Burg
West Jenniferton, UT 67845",0,38,22
49c43dc9-1e06-484f-9249-0690ed446c45,20cb864c-8cc6-4179-8695-fd4f4142288c,136.89,2024-03-05 15:49:17,PayPal,clothing,1,45,Amyland,mobile,189.234.6.126,"938 Terri Brook Apt. 392
West Meganville, MT 65812","938 Terri Brook Apt. 392
West Meganville, MT 65812",0,213,15
b004f253-f9b4-4c0d-9a44-3b3862047633,fdea0d64-306b-42da-92a7-b98092a56cf1,171.47,2024-02-09 21:16:06,credit card,toys & games,4,39,West Christopher,desktop,33.156.196.157,"5818 Cory Lodge Suite 809
Lake Jamesborough, FM 54842","461 Kyle Corner Suite 869
West Brettton, CA 61671",0,111,21
e37f7838-4488-4ea5-9190-0fe37c95b122,a09c886e-e08c-4b87-8a7a-84936552e375,77.22,2024-02-23 10:33:28,debit card,health & beauty,4,40,West Michaelhaven,tablet,136.50.230.181,"746 Vickie Expressway Apt. 704
Joetown, ID 71084","746 Vickie Expressway Apt. 704
Joetown, ID 71084",0,194,10
be9e9704-8f1a-4617-94c6-7b56c98a08bd,0575c45f-8808-4666-a842-547bcdfa6bd3,169.96,2024-02-03 12:40:42,PayPal,clothing,4,31,Port Kristenhaven,tablet,59.85.109.230,"24611 Aguilar Lodge
Princemouth, AZ 79067","24611 Aguilar Lodge
Princemouth, AZ 79067",0,240,12
19e52556-bb36-4d72-9c80-42b5c7422015,5a62320a-101f-4949-8182-ad3fb2610c9c,147.27,2024-03-11 12:55:37,credit card,clothing,5,43,Lake Tammyside,desktop,212.81.6.181,"038 Bishop Way
Holmesmouth, NV 05525","038 Bishop Way
Holmesmouth, NV 05525",0,36,12
34ba1430-e231-4848-89a4-e870110ff1b6,9c1f5170-4f6a-4a4f-854c-ee50e6b0d516,259.5,2024-03-15 14:18:53,credit card,home & garden,2,13,Port Bradleyport,mobile,212.134.85.203,"906 Sean Mountains
Port Joel, MO 04639","4122 Jeffery Viaduct Apt. 366
Jimenezstad, MO 35672",0,129,14
d1071713-a9a5-41d1-a826-ee1510d9441f,b6e867be-50bf-4539-8682-2a786845a203,457.75,2024-01-21 05:33:12,PayPal,electronics,5,47,North Whitneyside,mobile,64.111.128.163,"91235 Debbie Stravenue Apt. 910
Zimmermanstad, AR 64881","91235 Debbie Stravenue Apt. 910
Zimmermanstad, AR 64881",0,125,5
8b5c20b0-4a2e-49ee-b138-8b4ce439b7e3,b2b14122-ad78-4803-b29a-6257df23e74d,577.11,2024-04-04 22:00:27,debit card,toys & games,4,48,South Lorraine,desktop,9.234.120.199,"6528 Yates Shoal
Port Walterhaven, AL 13043","6528 Yates Shoal
Port Walterhaven, AL 13043",0,205,22
87603491-97f5-4da0-94e3-d9dd90b9139f,57709c4e-ab6c-4144-81ef-d95ebd6cd785,94.52,2024-02-11 05:54:37,debit card,toys & games,2,51,Jameston,tablet,213.224.40.26,"Unit 0023 Box 2949
DPO AE 50350","Unit 0023 Box 2949
DPO AE 50350",0,55,5
5684c2dc-9218-43ca-85c0-a5688366d2a8,8e1701b1-9d79-4cc0-a10e-d4057b391702,185.96,2024-04-06 13:35:10,PayPal,toys & games,5,31,West Robertview,desktop,118.122.136.51,"0335 Weaver Gardens Apt. 461
South Marcus, WY 57794","0335 Weaver Gardens Apt. 461
South Marcus, WY 57794",0,132,13
b9e1c32b-7f83-4bc1-8412-6e53f60d9782,e4f1ae6c-296c-47da-85db-676066eaaf36,231.58,2024-01-26 08:47:40,debit card,toys & games,1,25,Masseyfort,mobile,36.130.238.128,"30669 Dixon Street
New Jeffrey, IL 85636","30669 Dixon Street
New Jeffrey, IL 85636",0,261,8
ffe12456-a4b2-43fa-9094-7d5aec11a2d3,5c6a3d4f-d857-4244-b270-e86ebc5d4ca0,283.72,2024-03-26 22:12:08,bank transfer,clothing,4,26,Burkebury,mobile,194.211.67.246,"506 Taylor Port
Port Tamarafurt, ME 96267","506 Taylor Port
Port Tamarafurt, ME 96267",0,106,22
796ddbab-83c0-4195-a3ca-ead7949ea70f,27f2d01e-80fe-42a3-bb23-20b851ddea37,251.85,2024-02-19 22:03:31,PayPal,electronics,1,21,South Katherine,mobile,95.250.4.180,"612 Schmitt Turnpike
Lake Lindaside, VT 88926","612 Schmitt Turnpike
Lake Lindaside, VT 88926",0,177,22
3abf5e6f-2d98-4677-9759-bdfcea8a2c11,d6b95c8b-211b-4fc6-98a8-83edd72b457e,50.45,2024-01-27 16:41:49,PayPal,electronics,2,36,Jessicachester,tablet,130.130.177.201,"Unit 0284 Box 2361
DPO AA 56899","Unit 0284 Box 2361
DPO AA 56899",0,167,16
d78c4a6d-0699-4ae4-aad5-746af92fa436,36cb12ab-4e3f-455d-9a67-beecf3155552,84.18,2024-04-04 06:22:23,bank transfer,toys & games,5,28,Lake Brandonside,desktop,165.3.244.116,"07836 Maxwell Overpass Suite 976
South Kayla, OH 68528","07836 Maxwell Overpass Suite 976
South Kayla, OH 68528",0,344,6
3298bf7b-cb7c-4ece-a034-17d24b62886a,5a1aeab3-432a-4156-aaf2-bb8fca2afbb4,76.23,2024-01-03 06:08:14,bank transfer,toys & games,3,34,Davidborough,mobile,73.135.137.233,"9001 Young Haven Apt. 205
North Maria, VT 55993","9001 Young Haven Apt. 205
North Maria, VT 55993",0,362,6
73055366-ce5e-4469-bdb2-3078374f16f2,3723b5bd-207a-4be3-98f1-d15bebaeab43,22.26,2024-01-24 18:18:49,PayPal,electronics,4,32,Davidhaven,mobile,167.190.100.31,"USNS Cox
FPO AE 00591","Unit 1357 Box 8430
DPO AP 29615",0,330,18
989de344-ab05-4c73-a588-4b4188f11323,4a69e7e2-1a0b-4955-8a6b-e49d97e8a5c5,323.71,2024-01-06 09:48:36,credit card,health & beauty,4,28,Jasonfurt,tablet,20.27.212.237,"0300 April Well
Daltonmouth, OH 02851","0300 April Well
Daltonmouth, OH 02851",0,154,9
0276d61f-c4e3-443a-873f-2c74490c11cf,2c47e9e6-688f-40d6-a112-fe3385dc2934,209.35,2024-02-09 06:53:39,bank transfer,electronics,3,21,Hicksmouth,desktop,50.126.104.166,"PSC 7334, Box 6333
APO AP 07575","PSC 7334, Box 6333
APO AP 07575",0,288,6
5ec28123-f6a4-4990-b2d0-08f74579c122,124133c5-b1d3-480c-809d-0643ca596675,84.6,2024-04-01 04:08:47,bank transfer,toys & games,3,29,Fordmouth,tablet,221.223.153.250,"29525 Daniel Views Apt. 246
Port Jamesport, MA 37744","29525 Daniel Views Apt. 246
Port Jamesport, MA 37744",0,339,4
0ef597df-8324-411f-a383-7fd461d5446b,3a2bf787-bf69-48cb-bfb9-8a97b4565324,45.03,2024-02-23 23:48:32,PayPal,toys & games,5,53,Johnberg,mobile,8.107.249.209,"PSC 7347, Box 1042
APO AE 26133","PSC 7347, Box 1042
APO AE 26133",0,108,23
78a23ad7-ed3a-4f25-84e5-8b646a09abb4,0816bf89-31f9-421b-b759-848da2992bf3,143.79,2024-02-02 15:44:07,bank transfer,electronics,2,53,Lake Aaron,desktop,55.26.113.40,"4437 Christopher Streets Suite 199
South Michael, MA 31683","4437 Christopher Streets Suite 199
South Michael, MA 31683",0,245,15
c6c07efc-3d0d-45e2-af48-d10978c7e775,5c0d665f-db83-4ecb-b550-9d297eb8aad9,432.42,2024-01-28 13:11:15,bank transfer,health & beauty,4,43,Gwendolynburgh,mobile,73.153.48.96,"95206 Bullock Trail
Clarkestad, KS 69885","95206 Bullock Trail
Clarkestad, KS 69885",0,29,13
944b3a00-8dfc-4ce8-8580-03ebf81863a6,47c910a3-1eff-4560-9f59-3ad80f8e56cd,356.83,2024-01-17 12:51:45,PayPal,clothing,1,42,Mcleanport,mobile,182.42.120.229,"81217 Daniel Village
Williamsfurt, OK 71180","81217 Daniel Village
Williamsfurt, OK 71180",0,107,12
f894972c-b568-4407-a558-122628955573,e86e3797-c478-43f4-abfb-f195d864d229,242.36,2024-03-08 19:24:34,debit card,toys & games,5,51,Petersonmouth,mobile,46.240.89.162,"8352 Jeremy Grove Apt. 780
Johnbury, IA 65559","8352 Jeremy Grove Apt. 780
Johnbury, IA 65559",0,107,19
08ee6b43-0a2a-4f85-861b-a14a1b88522b,c42ce057-42a1-4a4f-9371-9449f418694f,382.5,2024-01-02 14:15:00,debit card,toys & games,4,20,Landryfort,desktop,215.205.255.5,"0893 James Squares Apt. 545
North Dustinfort, KY 06737","0893 James Squares Apt. 545
North Dustinfort, KY 06737",0,143,14
0cba94e7-60b9-4c61-8cdd-1261db99b5c8,d2f95078-c076-4f36-95e7-cf0bafe46d2a,287.6,2024-02-26 15:26:23,debit card,clothing,1,32,Edwardsbury,tablet,128.244.92.187,"Unit 3089 Box 0525
DPO AA 16959","Unit 3089 Box 0525
DPO AA 16959",0,146,15
79244399-d9ce-4fd6-b6c1-c9cb0b78ad71,876ab7f0-07af-4982-b96d-56e82fe2d4c3,235.22,2024-01-30 14:33:38,bank transfer,home & garden,1,45,Vargashaven,desktop,118.191.174.116,"889 Rocha Crescent
West Amanda, WV 81153","889 Rocha Crescent
West Amanda, WV 81153",0,166,14
530f2d35-e9ec-4a7d-b01e-5c8bdbad46ec,341c2334-d961-4482-9f60-e6565b0e7ac6,225.52,2024-01-11 23:12:26,bank transfer,health & beauty,2,46,Cynthiafurt,tablet,111.164.106.253,"39908 Charlotte Circle
Port Thomasside, MN 85659","39908 Charlotte Circle
Port Thomasside, MN 85659",0,9,23
81e7054c-1056-451b-b953-dcf3b94f301f,ebec2563-1876-4c78-973a-5b33d62c31b0,431.63,2024-02-08 14:14:33,bank transfer,health & beauty,4,33,Brownfort,desktop,187.162.164.133,"201 Christopher Drive
Justinside, AZ 16235","201 Christopher Drive
Justinside, AZ 16235",0,61,14
690fd44c-ff40-4b25-9adb-97dee444cbde,a3b28bf9-bd33-4547-ae6f-d80c39f9892c,78.92,2024-02-27 20:05:41,debit card,home & garden,4,37,Carrburgh,desktop,8.174.1.7,"2762 Bruce Knoll
Port Michaelview, PR 71555","2762 Bruce Knoll
Port Michaelview, PR 71555",0,20,20
a42bb3b9-3d1e-4dbe-8702-82db291c7059,0337a0dd-e8b3-40d6-a9d7-89059a9a26cc,574.83,2024-01-13 13:46:38,PayPal,health & beauty,2,38,Stevenburgh,desktop,46.242.13.143,"367 Valencia Fields Suite 719
Reynoldsside, SD 83429","367 Valencia Fields Suite 719
Reynoldsside, SD 83429",0,169,13
f549259b-7b3d-4431-b611-bbd9b4723d82,086fc56a-fc64-46c1-9e09-0cef2545d1cb,1167.44,2024-02-25 19:45:59,credit card,health & beauty,4,52,West Brian,mobile,20.189.29.64,"4896 Ronald Cape Apt. 767
New Samantha, FL 78794","4896 Ronald Cape Apt. 767
New Samantha, FL 78794",0,41,19
80b17685-f385-452e-9bcd-403df9dc780b,4290f8cf-f4f2-412a-9d10-c90f60fbea25,238.25,2024-01-21 22:31:29,credit card,electronics,5,39,Port Andrew,desktop,221.226.105.57,"17284 Quinn Meadow
North Justin, KY 49814","3571 Blankenship Inlet
West Jacob, UT 46933",0,88,22
d44dbdfe-e4dd-4884-9c9a-26f4c7ba059d,574e3027-5cc2-4f1e-ac7e-d430e9a1d85c,32.61,2024-02-08 22:03:36,bank transfer,clothing,1,47,Timothyburgh,tablet,26.235.200.219,"3897 Camacho Pine
Brucechester, DE 90212","3897 Camacho Pine
Brucechester, DE 90212",0,80,22
4db9f99f-b325-4fca-97cd-ead256300db1,5637acc7-e56b-49eb-b02c-6c8fb1ee5d65,56.52,2024-03-29 13:27:58,debit card,home & garden,4,20,Reyesfurt,mobile,167.186.4.143,"06780 Moore Flats Suite 639
Mcdonaldville, MT 74467","06780 Moore Flats Suite 639
Mcdonaldville, MT 74467",0,160,13
083c6f19-6de1-49cd-8d5f-322f1a1fad23,f619d794-b06a-4a8d-b6c7-88674d79be4e,107.59,2024-03-03 11:07:40,debit card,clothing,4,42,Pamelaton,tablet,211.177.42.35,"33233 Graham Crossing
East Kevinmouth, IN 49556","33233 Graham Crossing
East Kevinmouth, IN 49556",0,301,11
fc4531e3-e645-44bc-8d9a-bcf323fdaf8c,4035b01a-5460-4445-adaa-df4c90e9c400,280.16,2024-02-12 23:28:56,bank transfer,toys & games,3,44,New Kelly,tablet,103.244.25.140,"Unit 5605 Box 0175
DPO AA 31073","Unit 5605 Box 0175
DPO AA 31073",0,254,23
6c7b8759-e1f3-41ea-ade7-0203c9d052f2,984ef8a3-99d9-434e-bd7a-50c2fa166f9b,55.56,2024-02-04 04:18:14,debit card,clothing,3,33,West Erinburgh,tablet,8.141.48.5,"7876 David Extensions
West Karenmouth, AS 59592","7876 David Extensions
West Karenmouth, AS 59592",0,265,4
e1f4d39b-06b7-4735-bca0-6749b616c9c7,276e2634-5cac-4254-8797-3932e56fdbcd,12.8,2024-03-14 21:36:43,bank transfer,home & garden,5,30,New Tammy,desktop,124.25.26.110,"477 Howard Expressway Apt. 742
Hunterhaven, AL 17561","477 Howard Expressway Apt. 742
Hunterhaven, AL 17561",0,63,21
5a0bc385-406a-4524-87a3-d9c0bfacb97b,ba0672d6-832f-4d8e-a6f1-6b4d1dcea305,397.66,2024-03-21 00:42:51,debit card,toys & games,1,29,Carlhaven,tablet,103.183.97.225,"2260 Brian Way Suite 414
South Stephanieberg, DC 63646","2260 Brian Way Suite 414
South Stephanieberg, DC 63646",0,263,0
5ce16a6c-f94a-46ba-9387-b653b37c1aeb,5a2e8334-0f9f-4ac7-9261-36081230f9ba,127.7,2024-03-04 21:04:14,credit card,home & garden,4,32,Nicholsland,mobile,221.91.145.212,"0108 Theresa Forge
Boydborough, VT 21891","0108 Theresa Forge
Boydborough, VT 21891",0,123,21
9f08359b-bdc4-4e71-a639-f0d48e7c62ea,6accce82-eeed-4ebe-81e0-386ecccaed42,680.0,2024-02-09 01:46:01,debit card,health & beauty,4,30,Ryanville,desktop,192.238.172.200,"89266 Stacey Port Suite 979
Shahburgh, VA 14965","89266 Stacey Port Suite 979
Shahburgh, VA 14965",0,23,1
e5d4a1d3-3b07-4c33-a7c3-b8f152b6ab1c,e189a581-36fe-4e1c-8cd5-ef3f3756ba6d,11.52,2024-02-28 00:31:17,bank transfer,electronics,5,40,Michellefurt,desktop,167.222.178.143,"Unit 1473 Box 3199
DPO AE 74854","799 Michael Locks
West Tina, FM 91722",0,307,0
9f173661-69a9-455e-b9ca-45acc3a56210,afa3cdc5-4418-4e28-936f-5eda6dd350c6,12.79,2024-04-05 13:14:03,debit card,clothing,4,28,Christinemouth,mobile,171.184.64.120,"32498 Timothy Creek Suite 908
Lauriehaven, KS 53287","32498 Timothy Creek Suite 908
Lauriehaven, KS 53287",0,249,13
fa01b960-4e95-45ec-8d05-12158cb63332,a2374069-6ebc-430e-8b49-bdec1f058386,281.35,2024-03-08 22:34:22,debit card,electronics,3,26,South Travisville,tablet,150.190.57.248,"67907 Trevino Mountain
Hernandezbury, MO 97505","67907 Trevino Mountain
Hernandezbury, MO 97505",0,300,22
78a6bb9a-c9f6-446a-98a9-bf50205663e8,9a3ca349-75ff-4434-829f-7918a7bc62ae,227.77,2024-02-13 21:25:51,bank transfer,health & beauty,2,22,East Lindaton,tablet,74.8.20.183,"1878 Kelly Mount
Mariafort, IN 11335","1878 Kelly Mount
Mariafort, IN 11335",0,64,21
21058275-fbf6-4e20-a0bb-a54652d35ea8,5edcefcb-f28f-4bcd-9bd5-cfbeebe4e679,222.36,2024-01-26 13:46:31,bank transfer,toys & games,4,30,Port Phyllisview,mobile,67.97.141.148,"USNS Gray
FPO AP 52705","USNS Gray
FPO AP 52705",0,311,13
4d06a91e-5603-45ea-a072-8a87be350c04,84287f93-92c8-451e-a579-7ecfa7657d3d,272.16,2024-03-18 21:38:24,bank transfer,home & garden,3,39,Port Mariaside,mobile,142.251.210.172,"0911 John Wall Suite 782
Jasonport, SD 07091","0911 John Wall Suite 782
Jasonport, SD 07091",0,305,21
ef95428d-f3ea-416a-b3bb-558c924ad53a,8fc2c334-86d4-4646-8489-aa86e777d510,566.94,2024-01-01 22:50:56,credit card,home & garden,4,34,Lake Kristen,tablet,42.25.151.220,"57192 Frank Villages
Carrieberg, TN 53844","57192 Frank Villages
Carrieberg, TN 53844",0,2,22
c6763442-d7a9-4f2f-ae0f-7b8c212a07aa,785fee1c-f781-4d8f-a5b3-54a9f2ecd1b9,729.87,2024-03-01 10:58:53,bank transfer,home & garden,1,19,Lake Dennis,tablet,86.4.185.123,"54974 Omar Road
East Jenniferfort, MP 71509","54974 Omar Road
East Jenniferfort, MP 71509",0,167,10
80d640e8-718a-44cb-a0eb-2ebeedb0046e,fec3c900-3d2e-493a-9941-5e3debde3d6d,143.1,2024-01-31 13:45:56,credit card,health & beauty,1,36,South Danieltown,mobile,197.95.34.228,"680 Snyder Avenue Suite 167
Port Sarabury, FL 84126","680 Snyder Avenue Suite 167
Port Sarabury, FL 84126",0,194,13
52e5aa31-5318-4eeb-a499-0d7ca30c0657,730a5d1e-c9b4-4b3f-a693-f08f7e3d4596,454.4,2024-02-03 17:57:02,bank transfer,health & beauty,3,14,North Kyle,tablet,7.162.204.107,"830 Stewart Rue
Port Ian, CA 94280","830 Stewart Rue
Port Ian, CA 94280",0,345,17
67270e26-fb8b-4747-a851-db09651350a1,824ad861-dfb5-4daa-8718-bdb27e2b402a,421.31,2024-03-13 16:31:58,credit card,electronics,2,49,Jaimemouth,tablet,153.139.162.137,"1756 Margaret Parkway Suite 487
Martinezhaven, LA 14732","1756 Margaret Parkway Suite 487
Martinezhaven, LA 14732",0,204,16
